0,1,2,3,4,5,6
V58.74,V58.7,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V66.2,V66,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V29.9,V29,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V35.1,V35,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.6,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.9,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.82,V03.8,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.6,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.8,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.42,V72.4,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V50.8,V50,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V17.41,V17.4,V17,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.42,V61.4,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.69,V43.6,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.1,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.2,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.0,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.89,V01.8,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.08,V15.0,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.01,V13.0,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.01,V90.0,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.49,V65.4,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.69,V45.6,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.31,V90.3,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.52,V26.5,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V47.1,V47,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V44.50,V44.5,V44,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.82,V26.8,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.53,V85.5,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V39.2,V39,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V63.8,V63,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V06.6,V06,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V52.8,V52,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.52,V76.5,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.50,V76.5,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V78.9,V78,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.83,V58.8,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V50.2,V50,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.9,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.1,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.05,V64.0,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.3,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.73,V45.7,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.71,V45.7,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.77,V49.7,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.72,V10.7,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.29,V26.2,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.02,V45.0,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.22,V91.2,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.31,V53.3,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.6,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V81.0,V81,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V48.2,V48,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.5,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.0,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.3,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V04.3,V04,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.98,V73.9,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.10,V61.1,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.63,V10.6,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.59,V12.5,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.6,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.40,V72.4,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V83.81,V83.8,V83,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.81,V72.8,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V11.8,V11,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V17.1,V17,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.2,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.44,V58.4,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V55.9,V55,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.39,V90.3,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V19.4,V19,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V74.8,V74,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.49,V58.4,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.86,V72.8,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.84,V72.8,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V51.0,V51,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.61,V12.6,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V40.0,V40,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V66.9,V66,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V55.6,V55,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.43,V16.4,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.41,V16.4,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.0,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.49,V23.4,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.81,V71.8,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V11.2,V11,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.42,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V34.1,V34,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V28.9,V28,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.3,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.4,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V14.6,V14,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.03,V10.0,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.01,V10.0,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.82,V15.8,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V05.3,V05,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.6,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.47,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.45,V10.4,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.01,V12.0,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V57.1,V57,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V56.32,V56.3,V56,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.89,V13.8,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.9,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.89,V90.8,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.49,V25.4,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.81,V73.8,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.63,V72.6,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.86,V10.8,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.40,V12.4,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V59.74,V59.7,V59,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.2,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.1,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V36.1,V36,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.4,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V70.7,V70,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.4,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V88.29,V88.2,V88,V88-V88.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.0,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.7,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.9,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.11,V65.1,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.04,V15.0,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.02,V15.0,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.90,V53.9,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.13,V54.1,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.11,V54.1,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V40.39,V40.3,V40,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.43,V65.4,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.41,V65.4,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.22,V61.2,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.24,V61.2,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.09,V90.0,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V48.9,V48,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V66.6,V66,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V46.8,V46,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.06,V10.0,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V82.81,V82.8,V82,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V56.1,V56,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V88.11,V88.1,V88,V88-V88.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.34,V26.3,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V60.89,V60.8,V60,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.04,V12.0,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.16,V54.1,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V14.0,V14,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.22,V13.2,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.52,V13.5,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V14.3,V14,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V60.2,V60,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.0,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.5,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V60.5,V60,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V06.4,V06,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.39,V53.3,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.8,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.87,V15.8,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.39,V26.3,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.00,V67.0,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.9,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.9,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.31,V72.3,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.20,V54.2,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.01,V61.0,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.92,V91.9,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.90,V91.9,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.9,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V29.1,V29,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.89,V62.8,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.43,V64.4,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.5,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V15.52,V15.5,V15,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V50.0,V50,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.5,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.67,V58.6,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.65,V58.6,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.59,V10.5,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V77.6,V77,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.41,V26.4,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.22,V62.2,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.25,V54.2,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V52.0,V52,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.9,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V27.6,V27,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V91.09,V91.0,V91,V91-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.43,V87.4,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.0,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V44.1,V44,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V80.09,V80.0,V80,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.11,V76.1,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V19.7,V19,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.41,V76.4,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V33.1,V33,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.3,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V12.54,V12.5,V12,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.84,V23.8,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V77.99,V77.9,V77,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.19,V72.1,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.40,V25.4,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.3,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V82.2,V82,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.89,V71.8,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.2,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V27.1,V27,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.81,V54.8,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.32,V26.3,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.71,V01.7,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V64.09,V64.0,V64,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.81,V43.8,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V82.5,V82,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.75,V45.7,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V53.09,V53.0,V53,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.02,V87.0,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V06.1,V06,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.2,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V74.6,V74,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.31,V07.3,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.32,V87.3,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.22,V85.2,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V82.89,V82.8,V82,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.82,V49.8,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V47.9,V47,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V18.19,V18.1,V18,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V11.0,V11,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V83.01,V83.0,V83,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.5,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V84.89,V84.8,V84,V83-V84.99,V01-V91.99,V01-V91.99,V01-V91.99
V26.9,V26,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.66,V13.6,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.89,V73.8,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.1,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.46,V76.4,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.51,V02.5,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.85,V49.8,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V23.89,V23.8,V23,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V90.83,V90.8,V90,V90-V90.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.43,V25.4,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V67.4,V67,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V89.02,V89.0,V89,V89-V89.99,V01-V91.99,V01-V91.99,V01-V91.99
V65.3,V65,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.29,V10.2,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.60,V43.6,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V54.02,V54.0,V54,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.69,V13.6,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V69.4,V69,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V24.0,V24,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V81.5,V81,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.81,V42.8,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V07.8,V07,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.83,V42.8,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V55.1,V55,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V70.2,V70,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.11,V87.1,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V70.5,V70,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V05.1,V05,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.5,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V21.33,V21.3,V21,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V43.63,V43.6,V43,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V41.7,V41,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V09.2,V09,V07-V09.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V75.6,V75,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V30.00,V30.0,V30,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V75.9,V75,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V71.01,V71.0,V71,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99
V17.49,V17.4,V17,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.12,V58.1,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V49.64,V49.6,V49,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V28.1,V28,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V72.2,V72,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V22.0,V22,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V60.9,V60,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V39.00,V39.0,V39,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V28.4,V28,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V06.8,V06,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V46.13,V46.1,V46,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V58.61,V58.6,V58,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V61.09,V61.0,V61,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V01.83,V01.8,V01,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V78.1,V78,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V33.01,V33.0,V33,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.89,V45.8,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V10.50,V10.5,V10,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V85.34,V85.3,V85,V85-V85.99,V01-V91.99,V01-V91.99,V01-V91.99
V47.3,V47,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V87.46,V87.4,V87,V87-V87.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.11,V25.1,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V76.3,V76,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V25.13,V25.1,V25,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99
V02.60,V02.6,V02,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.83,V62.8,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99
V50.41,V50.4,V50,V50-V59.99,V01-V91.99,V01-V91.99,V01-V91.99
V13.09,V13.0,V13,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99
V45.52,V45.5,V45,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99
V81.2,V81,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V16.1,V16,V10-V19.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.0,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V73.3,V73,V70-V82.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V42.5,V42,V40-V49.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V62.3,V62,V60-V69.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V31.2,V31,V30-V39.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
V03.81,V03.8,V03,V01-V06.99,V01-V91.99,V01-V91.99,V01-V91.99
V20.2,V20,V20-V29.99,V01-V91.99,V01-V91.99,V01-V91.99,V01-V91.99
