COUNT,0,IC,PARENT_IC,ENCODE,INDEX
13,59010,8.732862727889746,8.732862727889746,8.732872727889745,1.0
13,8056,8.732862727889746,23.953231120582558,23.953261120582557,3.0
13,4553,8.732862727889746,62.37998698308031,62.38003698308031,5.0
13,5307,8.732862727889746,65.87698057128782,65.87700057128782,2.0
13,03840,8.732862727889746,37.027939026991305,37.02798902699131,5.0
13,25092,8.732862727889746,29.942192537472422,29.942202537472422,1.0
13,57491,8.732862727889746,18.93206252457292,18.93207252457292,1.0
13,2899,8.732862727889746,62.73701650485816,62.737026504858164,1.0
13,5187,8.732862727889746,40.47933381252037,40.479363812520376,3.0
13,56889,8.732862727889746,26.11900074575089,26.119020745750888,2.0
13,73027,8.732862727889746,57.317588312561064,57.31760831256106,2.0
13,99671,8.732862727889746,75.4458856001808,75.4459356001808,5.0
13,71906,8.732862727889746,41.93315180338365,41.933161803383655,1.0
13,59381,8.732862727889746,29.13126232125609,29.13127232125609,1.0
13,1960,8.732862727889746,74.03142438427905,74.03145438427904,3.0
13,45340,8.732862727889746,23.63409409596289,23.63412409596289,3.0
13,85186,8.732862727889746,53.74981968419619,53.74984968419619,3.0
13,5528,8.732862727889746,27.744967960136204,27.744977960136204,1.0
13,27661,8.732862727889746,15.226653768507772,15.226673768507771,2.0
13,56941,8.732862727889746,27.377243180010886,27.377263180010885,2.0
13,3003,8.732862727889746,24.26886927030093,24.268889270300928,2.0
13,6960,8.732862727889746,38.776151382233536,38.776171382233535,2.0
13,56989,8.732862727889746,61.058647722983196,61.058687722983194,4.0
13,85300,8.732862727889746,58.067307797732504,58.0673277977325,2.0
13,73710,8.732862727889746,29.942192537472422,29.942202537472422,1.0
13,99779,8.732862727889746,20.030674813241028,20.030684813241027,1.0
13,99668,8.732862727889746,66.54078870521175,66.54087870521175,9.0
13,8244,8.732862727889746,68.1303754200911,68.1303854200911,1.0
13,53020,8.732862727889746,17.140303055344866,17.140323055344865,2.0
13,3371,8.732862727889746,26.240890563359926,26.240910563359925,2.0
13,193,8.732862727889746,8.732862727889746,8.732872727889745,1.0
13,04102,8.732862727889746,63.70685792372939,63.70688792372939,3.0
13,42989,8.732862727889746,17.545768163453026,17.545778163453026,1.0
13,4160,8.732862727889746,31.328809351219373,31.328839351219372,3.0
13,72886,8.732862727889746,51.900577779554766,51.900617779554764,4.0
13,88110,8.732862727889746,18.93206252457292,18.93207252457292,1.0
13,80703,8.732862727889746,88.8292257392244,88.8292757392244,5.0
13,99769,8.732862727889746,16.629477431578874,16.629497431578873,2.0
13,2811,8.732862727889746,35.84184192130595,35.84187192130595,3.0
13,4329,8.732862727889746,26.07099152656453,26.07101152656453,2.0
13,41031,8.732862727889746,8.732862727889746,8.732872727889745,1.0
13,2270,8.732862727889746,27.45728588768442,27.45729588768442,1.0
12,5695,8.812905435563282,47.658517416139816,47.658537416139815,2.0
12,41021,8.812905435563282,8.812905435563282,8.812915435563282,1.0
12,1622,8.812905435563282,60.51275199979024,60.51280199979024,5.0
12,80709,8.812905435563282,88.8292257392244,88.8292857392244,6.0
12,99602,8.812905435563282,34.982779219339164,34.98280921933917,3.0
12,2411,8.812905435563282,28.04123377627937,28.04125377627937,2.0
12,7200,8.812905435563282,29.616770137037793,29.616780137037793,1.0
12,1540,8.812905435563282,38.61199712939503,38.61201712939503,2.0
12,99830,8.812905435563282,23.358145153198826,23.358175153198825,3.0
12,0088,8.812905435563282,20.110717520914562,20.110727520914562,1.0
12,73309,8.812905435563282,25.662326415725694,25.662346415725693,2.0
12,42682,8.812905435563282,8.812905435563282,8.812915435563282,1.0
12,73017,8.812905435563282,49.81449903494199,49.81450903494199,1.0
12,99593,8.812905435563282,37.13494396969561,37.13498396969561,4.0
12,2989,8.812905435563282,20.110717520914562,20.110727520914562,1.0
12,30471,8.812905435563282,29.1059445132718,29.1059545132718,1.0
12,7231,8.812905435563282,37.51338484072693,37.51340484072693,2.0
12,1534,8.812905435563282,67.48682992170345,67.48683992170345,1.0
12,40491,8.812905435563282,30.022235245145957,30.022245245145957,1.0
12,99631,8.812905435563282,18.318958051686508,18.318968051686507,1.0
12,2858,8.812905435563282,26.342048682277387,26.342088682277385,4.0
12,2839,8.812905435563282,18.031275979234728,18.031285979234728,1.0
12,97081,8.812905435563282,8.812905435563282,8.812915435563282,1.0
12,1177,8.812905435563282,33.4339659287215,33.4339959287215,3.0
12,42769,8.812905435563282,20.110717520914562,20.110727520914562,1.0
12,52809,8.812905435563282,25.078808700743153,25.07883870074315,3.0
12,2189,8.812905435563282,28.518157848369686,28.518167848369686,1.0
12,4413,8.812905435563282,52.01206974559486,52.01209974559486,3.0
12,41512,8.812905435563282,32.85183432130272,32.85186432130272,3.0
12,5581,8.812905435563282,28.112692740261515,28.112712740261514,2.0
12,35800,8.812905435563282,17.913492943578348,17.913502943578347,1.0
12,81201,8.812905435563282,39.305144309954976,39.30515430995498,1.0
12,41081,8.812905435563282,8.812905435563282,8.812915435563282,1.0
12,6824,8.812905435563282,87.85145346188484,87.85150346188485,5.0
12,45384,8.812905435563282,73.08922778206905,73.08926778206904,4.0
12,99851,8.812905435563282,14.247086345316468,14.247106345316467,2.0
12,86803,8.812905435563282,37.16116424713757,37.16118424713757,2.0
12,42983,8.812905435563282,17.545768163453026,17.545788163453025,2.0
12,81000,8.812905435563282,39.305144309954976,39.30515430995498,1.0
12,5720,8.812905435563282,36.065390065882085,36.065440065882086,5.0
12,24200,8.812905435563282,8.812905435563282,8.812915435563282,1.0
12,43401,8.812905435563282,20.110717520914562,20.110727520914562,1.0
11,73018,8.899916812552913,49.81449903494199,49.81451903494199,2.0
11,34540,8.899916812552913,8.899916812552913,8.899926812552913,1.0
11,1748,8.899916812552913,27.401196421033376,27.401206421033375,1.0
11,41412,8.899916812552913,29.703781514027423,29.703791514027422,1.0
11,99644,8.899916812552913,55.02553639338097,55.02556639338097,3.0
11,71535,8.899916812552913,38.57384536343066,38.573865363430656,2.0
11,4822,8.899916812552913,29.385846839845602,29.3858868398456,4.0
11,1973,8.899916812552913,70.63150734802446,70.63158734802445,8.0
11,99939,8.899916812552913,31.75749613060439,31.75752613060439,3.0
11,55221,8.899916812552913,8.899916812552913,8.899926812552913,1.0
11,80021,8.899916812552913,40.49076797561271,40.490777975612716,1.0
11,4169,8.899916812552913,31.328809351219373,31.32884935121937,4.0
11,4466,8.899916812552913,37.94132280468715,37.941342804687146,2.0
11,138,8.899916812552913,8.899916812552913,8.899926812552913,1.0
11,80609,8.899916812552913,78.85590502707622,78.85592502707622,2.0
11,30520,8.899916812552913,29.886103070821378,29.886113070821377,1.0
11,9623,8.899916812552913,8.899916812552913,8.899926812552913,1.0
11,55320,8.899916812552913,27.544297264674054,27.544317264674053,2.0
11,1504,8.899916812552913,67.09938331909797,67.09940331909797,2.0
11,4404,8.899916812552913,33.52229396159588,33.522333961595876,4.0
11,5552,8.899916812552913,35.741497445650865,35.741517445650864,2.0
11,95208,8.899916812552913,61.651307621025964,61.65131762102597,1.0
11,5194,8.899916812552913,39.392155686944605,39.39216568694461,1.0
11,2825,8.899916812552913,30.396928694587366,30.396938694587366,1.0
11,20020,8.899916812552913,42.100205888046816,42.10021588804682,1.0
11,58889,8.899916812552913,16.830433067917724,16.830453067917723,2.0
11,44284,8.899916812552913,38.074854197311666,38.07486419731167,1.0
11,72190,8.899916812552913,8.899916812552913,8.899926812552913,1.0
11,80508,8.899916812552913,69.02996243612459,69.0300224361246,6.0
11,53510,8.899916812552913,18.000504320567977,18.000514320567977,1.0
11,25052,8.899916812552913,32.658753795107245,32.65879379510724,4.0
11,60784,8.899916812552913,51.60625850417004,51.606268504170046,1.0
11,82300,8.899916812552913,27.912022044799368,27.912032044799368,1.0
11,3510,8.899916812552913,27.688878493485163,27.688898493485162,2.0
11,8242,8.899916812552913,68.1303754200911,68.1303954200911,2.0
11,42090,8.899916812552913,29.19295589026143,29.19296589026143,1.0
11,8602,8.899916812552913,59.16640097123796,59.16642097123796,2.0
11,2949,8.899916812552913,15.4615304495097,15.4615504495097,2.0
11,1488,8.899916812552913,31.495540983255477,31.495550983255477,1.0
11,34551,8.899916812552913,17.10668644454588,17.10670644454588,2.0
11,44629,8.899916812552913,19.50458171734425,19.50459171734425,1.0
11,7197,8.899916812552913,8.899916812552913,8.899926812552913,1.0
11,5305,8.899916812552913,65.87698057128782,65.87701057128781,3.0
11,43813,8.899916812552913,37.572997243528434,37.57301724352843,2.0
10,41092,8.995226992357237,27.28678606985563,27.28680606985563,2.0
10,34580,8.995226992357237,18.347128928653206,18.347138928653205,1.0
10,20402,8.995226992357237,27.659025530335477,27.659045530335476,2.0
10,5933,8.995226992357237,42.759107757153785,42.759147757153784,4.0
10,4474,8.995226992357237,69.97970474114062,69.97971474114063,1.0
10,99590,8.995226992357237,37.13494396969561,37.134993969695614,5.0
10,4359,8.995226992357237,29.981413250625703,29.981423250625703,1.0
10,5959,8.995226992357237,29.393626585723585,29.393636585723584,1.0
10,37272,8.995226992357237,19.19442678904041,19.19443678904041,1.0
10,8074,8.995226992357237,28.595118889505812,28.595128889505812,1.0
10,35981,8.995226992357237,19.19442678904041,19.19443678904041,1.0
10,1124,8.995226992357237,56.35589720865624,56.355957208656235,6.0
10,37941,8.995226992357237,42.888663248411085,42.88867324841109,1.0
10,5855,8.995226992357237,41.11469155372401,41.114751553724005,6.0
10,80629,8.995226992357237,39.08200075864077,39.08201075864077,1.0
10,1971,8.995226992357237,70.63150734802446,70.63159734802446,9.0
10,85206,8.995226992357237,52.859517596706596,52.859557596706594,4.0
10,1749,8.995226992357237,27.401196421033376,27.401216421033375,2.0
10,3682,8.995226992357237,29.393626585723585,29.393636585723584,1.0
10,42099,8.995226992357237,29.19295589026143,29.19297589026143,2.0
10,99809,8.995226992357237,39.19978379429715,39.19979379429715,1.0
10,2352,8.995226992357237,40.40375659862308,40.403766598623086,1.0
10,1551,8.995226992357237,25.810107647267472,25.81012764726747,2.0
10,85182,8.995226992357237,53.74981968419619,53.74985968419619,4.0
10,23876,8.995226992357237,55.950125928069816,55.95015592806982,3.0
10,45385,8.995226992357237,73.08922778206905,73.08927778206905,5.0
10,90289,8.995226992357237,8.995226992357237,8.995236992357237,1.0
10,2535,8.995226992357237,76.58800549207007,76.58802549207007,2.0
10,6989,8.995226992357237,39.71060941806314,39.710619418063146,1.0
10,80503,8.995226992357237,69.02996243612459,69.03003243612459,7.0
10,80706,8.995226992357237,88.8292257392244,88.82929573922439,7.0
10,6821,8.995226992357237,87.85145346188484,87.85151346188485,6.0
10,27950,8.995226992357237,36.169650094025826,36.169670094025825,2.0
10,72972,8.995226992357237,27.314185044043747,27.314205044043746,2.0
10,07999,8.995226992357237,8.995226992357237,8.995236992357237,1.0
10,5368,8.995226992357237,26.037891578138186,26.037911578138186,2.0
10,27549,8.995226992357237,23.08978735357345,23.089817353573448,3.0
10,8248,8.995226992357237,68.1303754200911,68.1304054200911,3.0
10,1103,8.995226992357237,59.84949781594441,59.84950781594441,1.0
10,59972,8.995226992357237,23.42066551018016,23.42069551018016,3.0
10,5758,8.995226992357237,50.35783393727327,50.35785393727327,2.0
10,28804,8.995226992357237,45.45610812206941,45.45613812206941,3.0
10,6238,8.995226992357237,20.29303907770852,20.29304907770852,1.0
10,99677,8.995226992357237,75.4458856001808,75.4459456001808,6.0
10,5961,8.995226992357237,57.72126611009514,57.72127611009514,1.0
10,05319,8.995226992357237,8.995226992357237,8.995236992357237,1.0
10,71946,8.995226992357237,76.72321897087757,76.72324897087756,3.0
10,0415,8.995226992357237,50.51162211686916,50.51166211686916,4.0
10,8072,8.995226992357237,28.595118889505812,28.59513888950581,2.0
10,81109,8.995226992357237,39.305144309954976,39.30515430995498,1.0
10,5809,8.995226992357237,29.981413250625703,29.981423250625703,1.0
10,44329,8.995226992357237,48.300371302312215,48.30038130231222,1.0
9,35801,9.100587508015064,17.913492943578348,17.913512943578347,2.0
9,3688,9.100587508015064,29.393626585723585,29.393646585723584,2.0
9,1588,9.100587508015064,28.36400716854243,28.364027168542428,2.0
9,20002,9.100587508015064,9.100587508015064,9.100597508015063,1.0
9,9651,9.100587508015064,24.725481600574106,24.725511600574105,3.0
9,1501,9.100587508015064,67.09938331909797,67.09941331909796,3.0
9,58389,9.100587508015064,16.016372958692465,16.016392958692464,2.0
9,29212,9.100587508015064,9.100587508015064,9.100597508015063,1.0
9,7142,9.100587508015064,27.265394879874314,27.265414879874314,2.0
9,80625,9.100587508015064,39.08200075864077,39.082020758640766,2.0
9,2774,9.100587508015064,40.79679918673269,40.796809186732695,1.0
9,04101,9.100587508015064,63.70685792372939,63.706897923729386,4.0
9,53649,9.100587508015064,27.253560422227313,27.253580422227312,2.0
9,2638,9.100587508015064,31.717821132953336,31.717851132953335,3.0
9,5078,9.100587508015064,13.892615533238118,13.892635533238117,2.0
9,56200,9.100587508015064,20.398399593366346,20.398409593366345,1.0
9,5950,9.100587508015064,29.393626585723585,29.393646585723584,2.0
9,59389,9.100587508015064,29.13126232125609,29.13128232125609,2.0
9,20270,9.100587508015064,20.398399593366346,20.398409593366345,1.0
9,07020,9.100587508015064,18.60664012413829,18.60665012413829,1.0
9,2181,9.100587508015064,28.518157848369686,28.518177848369685,2.0
9,92411,9.100587508015064,18.31895805168651,18.31896805168651,1.0
9,33399,9.100587508015064,36.93023855538131,36.93025855538131,2.0
9,27503,9.100587508015064,30.30991731759774,30.30992731759774,1.0
9,85225,9.100587508015064,48.143510958943196,48.1435609589432,5.0
9,49120,9.100587508015064,23.515890803943943,23.515920803943942,3.0
9,44481,9.100587508015064,17.50802783547018,17.50804783547018,2.0
9,75312,9.100587508015064,51.40146409152403,51.40147409152404,1.0
9,7101,9.100587508015064,46.79629390553594,46.79631390553594,2.0
9,9587,9.100587508015064,81.38733169249912,81.38734169249912,1.0
9,8910,9.100587508015064,29.750301529662316,29.750311529662316,1.0
9,4871,9.100587508015064,17.262905377437196,17.262925377437195,2.0
9,30403,9.100587508015064,24.733968214451423,24.73399821445142,3.0
9,4555,9.100587508015064,62.37998698308031,62.380046983080305,6.0
9,2441,9.100587508015064,50.57022857452935,50.570258574529355,3.0
9,8604,9.100587508015064,59.16640097123796,59.166430971237965,3.0
9,47830,9.100587508015064,39.66181925389371,39.66183925389371,2.0
9,86601,9.100587508015064,31.003064498157684,31.003074498157684,1.0
9,5710,9.100587508015064,54.994250000668124,54.99431000066812,6.0
9,33811,9.100587508015064,35.903946928292825,35.90397692829283,3.0
9,5989,9.100587508015064,20.398399593366346,20.398409593366345,1.0
9,4941,9.100587508015064,16.591737103596028,16.591757103596027,2.0
9,2631,9.100587508015064,31.717821132953336,31.717861132953335,4.0
9,99686,9.100587508015064,61.30468762453083,61.30472762453083,4.0
9,53511,9.100587508015064,18.000504320567977,18.000524320567976,2.0
9,2690,9.100587508015064,40.22143504182913,40.221445041829135,1.0
9,57510,9.100587508015064,26.166782591206207,26.166812591206206,3.0
9,4779,9.100587508015064,19.012105232246455,19.012115232246455,1.0
9,605,9.100587508015064,9.100587508015064,9.100597508015063,1.0
9,5181,9.100587508015064,40.47933381252037,40.47937381252037,4.0
9,86509,9.100587508015064,48.76240676190878,48.76241676190878,1.0
9,5523,9.100587508015064,27.744967960136204,27.744987960136203,2.0
9,7244,9.100587508015064,52.4359254349274,52.4359654349274,4.0
9,5178,9.100587508015064,19.705252412806402,19.705262412806402,1.0
9,40311,9.100587508015064,16.901892031899866,16.901912031899865,2.0
9,4920,9.100587508015064,16.016372958692465,16.016392958692464,2.0
9,82020,9.100587508015064,23.328679261855797,23.328709261855796,3.0
9,44321,9.100587508015064,48.300371302312215,48.300391302312214,2.0
9,9160,9.100587508015064,30.30991731759774,30.30992731759774,1.0
9,85231,9.100587508015064,9.100587508015064,9.100597508015063,1.0
9,2409,9.100587508015064,9.100587508015064,9.100597508015063,1.0
9,81344,9.100587508015064,38.5632069652256,38.56321696522561,1.0
9,42840,9.100587508015064,33.15156091337056,33.15159091337056,3.0
9,38611,9.100587508015064,19.705252412806402,19.705262412806402,1.0
8,52100,9.218370543671448,18.724423159794675,18.724433159794675,1.0
8,9962,9.218370543671448,16.50884944379026,16.50886944379026,2.0
8,1963,9.218370543671448,74.03142438427905,74.03146438427905,4.0
8,3369,9.218370543671448,35.9084012786422,35.908431278642205,3.0
8,42290,9.218370543671448,30.022235245145957,30.022245245145957,1.0
8,5880,9.218370543671448,19.417570340354622,19.417580340354622,1.0
8,2532,9.218370543671448,76.58800549207007,76.58803549207006,3.0
8,4378,9.218370543671448,76.27330210019858,76.27335210019858,5.0
8,44102,9.218370543671448,25.32175487935354,25.32178487935354,3.0
8,30421,9.218370543671448,28.230475775917903,28.230485775917902,1.0
8,30928,9.218370543671448,18.570272479967418,18.570282479967418,1.0
8,3960,9.218370543671448,33.30880278576749,33.30884278576749,4.0
8,44281,9.218370543671448,38.074854197311666,38.074874197311665,2.0
8,80101,9.218370543671448,42.418659619165346,42.41866961916535,1.0
8,2798,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,29289,9.218370543671448,37.665069428058985,37.665089428058984,2.0
8,3501,9.218370543671448,20.51618262902273,20.51619262902273,1.0
8,86802,9.218370543671448,37.16116424713757,37.16119424713757,3.0
8,92410,9.218370543671448,18.31895805168651,18.31897805168651,2.0
8,4299,9.218370543671448,48.88018979756515,48.880199797565155,1.0
8,45351,9.218370543671448,29.616770137037797,29.616780137037797,1.0
8,44381,9.218370543671448,19.823035448462786,19.823045448462786,1.0
8,01890,9.218370543671448,20.51618262902273,20.51619262902273,1.0
8,5941,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,0499,9.218370543671448,30.427700353254124,30.427710353254124,1.0
8,80120,9.218370543671448,44.01632507599854,44.016365075998536,4.0
8,72293,9.218370543671448,30.022235245145957,30.022245245145957,1.0
8,3540,9.218370543671448,74.70265796278508,74.70266796278509,1.0
8,56738,9.218370543671448,18.724423159794675,18.724433159794675,1.0
8,5960,9.218370543671448,57.72126611009514,57.721286110095136,2.0
8,3239,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,1536,9.218370543671448,67.48682992170345,67.48684992170345,2.0
8,7080,9.218370543671448,30.715382425705904,30.715392425705904,1.0
8,99641,9.218370543671448,55.02553639338097,55.025576393380966,4.0
8,5081,9.218370543671448,18.90674471658863,18.90675471658863,1.0
8,72403,9.218370543671448,46.01120922965031,46.011239229650315,3.0
8,2443,9.218370543671448,50.57022857452935,50.57026857452935,4.0
8,5110,9.218370543671448,24.028273817839388,24.028293817839387,2.0
8,53089,9.218370543671448,50.28388308038441,50.28392308038441,4.0
8,81323,9.218370543671448,20.51618262902273,20.51619262902273,1.0
8,8026,9.218370543671448,44.562701684028845,44.56274168402884,4.0
8,7580,9.218370543671448,31.81399471437401,31.81400471437401,1.0
8,9584,9.218370543671448,81.38733169249912,81.38735169249912,2.0
8,118,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,4847,9.218370543671448,39.17998116700097,39.18000116700097,2.0
8,81221,9.218370543671448,19.129888267902842,19.129898267902842,1.0
8,72885,9.218370543671448,51.900577779554766,51.90062777955477,5.0
8,2273,9.218370543671448,27.45728588768442,27.45730588768442,2.0
8,27900,9.218370543671448,40.33921807748552,40.33922807748552,1.0
8,2830,9.218370543671448,18.031275979234728,18.031295979234727,2.0
8,59969,9.218370543671448,18.436741087342895,18.436751087342895,1.0
8,27400,9.218370543671448,28.92362295647785,28.92364295647785,2.0
8,2537,9.218370543671448,76.58800549207007,76.58804549207007,4.0
8,25022,9.218370543671448,19.823035448462786,19.823045448462786,1.0
8,0091,9.218370543671448,28.7229522610157,28.7229722610157,2.0
8,34489,9.218370543671448,20.51618262902273,20.51619262902273,1.0
8,24290,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,4010,9.218370543671448,19.869936394547043,19.869966394547042,3.0
8,34571,9.218370543671448,17.114985247360575,17.115005247360575,2.0
8,30183,9.218370543671448,19.823035448462786,19.823045448462786,1.0
8,0479,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,1981,9.218370543671448,69.54022232142569,69.54027232142569,5.0
8,61172,9.218370543671448,31.120847533814068,31.120857533814068,1.0
8,59960,9.218370543671448,18.436741087342895,18.436761087342894,2.0
8,6143,9.218370543671448,29.51140962137997,29.511419621379968,1.0
8,44031,9.218370543671448,20.51618262902273,20.51619262902273,1.0
8,2884,9.218370543671448,60.07264136725861,60.07266136725861,2.0
8,4422,9.218370543671448,26.87235229176471,26.87237229176471,2.0
8,8830,9.218370543671448,20.51618262902273,20.51619262902273,1.0
8,80707,9.218370543671448,88.8292257392244,88.8293057392244,8.0
8,4389,9.218370543671448,40.1160745261713,40.116084526171306,1.0
8,3950,9.218370543671448,9.218370543671448,9.218380543671447,1.0
8,33385,9.218370543671448,31.81399471437401,31.81400471437401,1.0
8,87343,9.218370543671448,58.063469021425334,58.06348902142533,2.0
8,73819,9.218370543671448,9.218370543671448,9.218380543671447,1.0
7,1889,9.35190193629597,50.16112364302722,50.16113364302722,1.0
7,1175,9.35190193629597,33.4339659287215,33.4340059287215,4.0
7,1968,9.35190193629597,74.03142438427905,74.03147438427905,5.0
7,95203,9.35190193629597,61.651307621025964,61.65132762102596,2.0
7,566,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,30410,9.35190193629597,19.55110173297914,19.55111173297914,1.0
7,7048,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,3668,9.35190193629597,17.353877155642927,17.353897155642926,2.0
7,29530,9.35190193629597,18.857954552419198,18.857964552419197,1.0
7,44289,9.35190193629597,38.074854197311666,38.07488419731167,3.0
7,5963,9.35190193629597,57.72126611009514,57.72129611009514,3.0
7,42841,9.35190193629597,33.15156091337056,33.15160091337056,4.0
7,80422,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,99529,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,7384,9.35190193629597,42.146725903681705,42.14673590368171,1.0
7,4619,9.35190193629597,30.338088194564435,30.338098194564434,1.0
7,9582,9.35190193629597,81.38733169249912,81.38736169249911,3.0
7,0542,9.35190193629597,27.90447483916398,27.90449483916398,2.0
7,36900,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,80505,9.35190193629597,69.02996243612459,69.03004243612459,8.0
7,4293,9.35190193629597,48.88018979756515,48.88020979756515,2.0
7,56213,9.35190193629597,30.653595066039664,30.653635066039662,4.0
7,45383,9.35190193629597,73.08922778206905,73.08928778206905,6.0
7,95912,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,30553,9.35190193629597,27.265394879874314,27.265414879874314,2.0
7,5289,9.35190193629597,41.859043831229926,41.85905383122993,1.0
7,2521,9.35190193629597,19.95656684108731,19.95657684108731,1.0
7,1535,9.35190193629597,67.48682992170345,67.48685992170344,3.0
7,81342,9.35190193629597,38.5632069652256,38.5632269652256,2.0
7,61610,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,9729,9.35190193629597,63.068373640812595,63.068393640812594,2.0
7,53084,9.35190193629597,50.28388308038441,50.283933080384415,5.0
7,9630,9.35190193629597,30.848913818330427,30.848923818330427,1.0
7,85205,9.35190193629597,52.859517596706596,52.8595675967066,5.0
7,5300,9.35190193629597,65.87698057128782,65.87702057128782,4.0
7,1105,9.35190193629597,59.84949781594441,59.84951781594441,2.0
7,2550,9.35190193629597,39.55645873823588,39.556468738235885,1.0
7,51911,9.35190193629597,15.887540086849498,15.887560086849497,2.0
7,99688,9.35190193629597,61.30468762453083,61.30473762453083,5.0
7,41051,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,30563,9.35190193629597,37.55497873802576,37.55499873802576,2.0
7,28412,9.35190193629597,24.685599014295786,24.685629014295785,3.0
7,53440,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,20501,9.35190193629597,23.879123148428835,23.879153148428834,3.0
7,2448,9.35190193629597,50.57022857452935,50.570278574529354,5.0
7,34591,9.35190193629597,15.456757170757044,15.456777170757043,2.0
7,37200,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,5964,9.35190193629597,57.72126611009514,57.721306110095135,4.0
7,29689,9.35190193629597,15.931215150352159,15.931235150352158,2.0
7,99676,9.35190193629597,75.4458856001808,75.4459556001808,7.0
7,8911,9.35190193629597,29.750301529662316,29.750321529662315,2.0
7,40591,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,3159,9.35190193629597,31.947526106998534,31.947536106998534,1.0
7,5819,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,20152,9.35190193629597,29.8680845653187,29.8680945653187,1.0
7,73024,9.35190193629597,57.317588312561064,57.317618312561066,3.0
7,9093,9.35190193629597,61.17752326894032,61.17754326894032,2.0
7,40300,9.35190193629597,16.912044403363886,16.912064403363885,2.0
7,68110,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,92320,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,6398,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,5550,9.35190193629597,35.741497445650865,35.74152744565087,3.0
7,80130,9.35190193629597,30.561231745878647,30.561241745878647,1.0
7,57401,9.35190193629597,17.215726817162107,17.215746817162106,2.0
7,86500,9.35190193629597,48.76240676190878,48.76242676190878,2.0
7,9181,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,34581,9.35190193629597,18.347128928653206,18.347148928653205,2.0
7,1410,9.35190193629597,31.947526106998534,31.947536106998534,1.0
7,42490,9.35190193629597,20.649714021647252,20.649724021647252,1.0
7,2732,9.35190193629597,46.60577558153781,46.605805581537815,3.0
7,8064,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,87364,9.35190193629597,30.15576663777048,30.15577663777048,1.0
7,0949,9.35190193629597,19.95656684108731,19.95657684108731,1.0
7,70706,9.35190193629597,76.06805254672032,76.06811254672033,6.0
7,9212,9.35190193629597,41.63590027991572,41.63591027991572,1.0
7,7313,9.35190193629597,27.630037993462228,27.630057993462227,2.0
7,8731,9.35190193629597,26.977712807422535,26.977732807422534,2.0
7,99609,9.35190193629597,34.982779219339164,34.98281921933916,4.0
7,85011,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,3313,9.35190193629597,43.544723841863174,43.54475384186318,3.0
7,53784,9.35190193629597,45.87512619658227,45.875156196582275,3.0
7,30924,9.35190193629597,18.570272479967418,18.570292479967417,2.0
7,4417,9.35190193629597,52.01206974559486,52.012109745594856,4.0
7,25201,9.35190193629597,38.170164377115995,38.170184377115994,2.0
7,3090,9.35190193629597,41.63590027991572,41.63591027991572,1.0
7,82332,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,2111,9.35190193629597,67.46848078303526,67.46850078303527,2.0
7,99799,9.35190193629597,19.95656684108731,19.95657684108731,1.0
7,449,9.35190193629597,9.35190193629597,9.35191193629597,1.0
7,9698,9.35190193629597,55.35302704687966,55.35305704687966,3.0
7,39890,9.35190193629597,17.094365960157837,17.094385960157837,2.0
7,3941,9.35190193629597,41.859043831229926,41.85905383122993,1.0
6,5120,9.506052616123227,27.401196421033376,27.401216421033375,2.0
6,56962,9.506052616123227,38.663290423782584,38.66331042378258,2.0
6,7051,9.506052616123227,9.506052616123227,9.506062616123227,1.0
6,96909,9.506052616123227,29.268463442769576,29.268483442769575,2.0
6,82302,9.506052616123227,27.912022044799368,27.912042044799367,2.0
6,96972,9.506052616123227,20.80386470147451,20.80387470147451,1.0
6,30420,9.506052616123227,28.230475775917903,28.230495775917902,2.0
6,82301,9.506052616123227,27.912022044799368,27.912052044799367,3.0
6,5272,9.506052616123227,32.10167678682579,32.101686786825795,1.0
6,73349,9.506052616123227,28.230475775917903,28.230495775917902,2.0
6,28730,9.506052616123227,17.80813242792052,17.80815242792052,2.0
6,4476,9.506052616123227,69.97970474114062,69.97972474114063,2.0
